"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16821","Should view task info","","Sun Jul 26 09:14:45 UTC 2026","passed","Sun Jul 26 09:15:02 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","28341","Should delete task","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:14 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","37206","Should view task info","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:23 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","26373","Should create task","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:12 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","27161","Should create task","","Sun Jul 26 09:14:45 UTC 2026","passed","Sun Jul 26 09:15:12 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","40178","Should edit task","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:26 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","38112","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jul 26 09:14:45 UTC 2026","passed","Sun Jul 26 09:15:23 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","41340","Should edit task","","Sun Jul 26 09:14:45 UTC 2026","passed","Sun Jul 26 09:15:27 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","17680","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:04 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","26649","Should delete task","","Sun Jul 26 09:14:46 UTC 2026","passed","Sun Jul 26 09:15:13 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
