"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37739","Should create task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:55:02 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","16334","Should view task info","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:41 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","25106","Should delete task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:49 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","34247","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:59 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","16452","Should view task info","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:40 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","25253","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:49 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","36868","Should edit task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:55:01 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","25070","Should create task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:49 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","35283","Should delete task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:55:00 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","26305","Should edit task","","Sat Jul 25 07:54:24 UTC 2026","passed","Sat Jul 25 07:54:50 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
