"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29611","Should edit task","","Mon Jun 15 08:18:28 UTC 2026","passed","Mon Jun 15 08:18:58 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","32966","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Mon Jun 15 08:18:28 UTC 2026","passed","Mon Jun 15 08:19:01 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","28783","Should view task info","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:18:58 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","32231","Should edit task","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:19:02 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","13057","Should view task info","","Mon Jun 15 08:18:28 UTC 2026","passed","Mon Jun 15 08:18:41 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","21061","Should delete task","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:18:50 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","21567","Should create task","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:18:51 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","28437","Should create task","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:18:58 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","13724","Should delete task","","Mon Jun 15 08:18:28 UTC 2026","passed","Mon Jun 15 08:18:42 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","12868","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Mon Jun 15 08:18:29 UTC 2026","passed","Mon Jun 15 08:18:42 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
