"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25277","Should delete task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:16 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","28437","Should create task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:19 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","24077","Should view task info","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:14 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","27946","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:18 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","12058","Should view task info","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:02 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","18442","Should create task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:09 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","17879","Should delete task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:08 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","18030","Should edit task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:08 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","17926","Should edit task","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:08 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","24402","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu May 28 11:27:50 UTC 2026","passed","Thu May 28 11:28:15 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
