"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26153","Should delete task","","Thu Jun 18 08:01:28 UTC 2026","passed","Thu Jun 18 08:01:54 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","25825","Should create task","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:55 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","25200","Should edit task","","Thu Jun 18 08:01:28 UTC 2026","passed","Thu Jun 18 08:01:53 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","29520","Should view task info","","Thu Jun 18 08:01:28 UTC 2026","passed","Thu Jun 18 08:01:58 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","19687","Should edit task","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:48 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","11874","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:41 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","11856","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu Jun 18 08:01:28 UTC 2026","passed","Thu Jun 18 08:01:40 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","12232","Should delete task","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:41 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","29242","Should view task info","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:58 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","26114","Should create task","","Thu Jun 18 08:01:29 UTC 2026","passed","Thu Jun 18 08:01:55 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
