"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35453","Should create task","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:03:04 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","32099","Should edit task","","Sun Sep 06 07:02:28 UTC 2026","passed","Sun Sep 06 07:03:00 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","23584","Should create task","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:02:52 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","13931","Should view task info","","Sun Sep 06 07:02:28 UTC 2026","passed","Sun Sep 06 07:02:42 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","23538","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Sep 06 07:02:28 UTC 2026","passed","Sun Sep 06 07:02:52 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","32141","Should delete task","","Sun Sep 06 07:02:28 UTC 2026","passed","Sun Sep 06 07:03:00 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","22996","Should edit task","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:02:52 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","31824","Should view task info","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:03:01 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","14245","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:02:43 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","35612","Should delete task","","Sun Sep 06 07:02:29 UTC 2026","passed","Sun Sep 06 07:03:05 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
