"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19434","Should edit task","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:36 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","19928","Should create task","","Sun Jul 26 17:59:16 UTC 2026","passed","Sun Jul 26 17:59:36 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","29155","Should delete task","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:46 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","23620","Should create task","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:40 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","29117","Should delete task","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:46 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","11525","Should view task info","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:28 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","30550","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jul 26 17:59:16 UTC 2026","passed","Sun Jul 26 17:59:47 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","12007","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jul 26 17:59:17 UTC 2026","passed","Sun Jul 26 17:59:29 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","25468","Should edit task","","Sun Jul 26 17:59:16 UTC 2026","passed","Sun Jul 26 17:59:42 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","30576","Should view task info","","Sun Jul 26 17:59:16 UTC 2026","passed","Sun Jul 26 17:59:47 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
