"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14045","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:29 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","31162","Should create task","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:46 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","35569","Should create task","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:51 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","14497","Should delete task","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:30 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","30525","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Fri Sep 11 06:25:14 UTC 2026","passed","Fri Sep 11 06:25:45 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","32729","Should edit task","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:48 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","35644","Should delete task","","Fri Sep 11 06:25:14 UTC 2026","passed","Fri Sep 11 06:25:50 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","22461","Should view task info","","Fri Sep 11 06:25:15 UTC 2026","passed","Fri Sep 11 06:25:38 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","26306","Should edit task","","Fri Sep 11 06:25:14 UTC 2026","passed","Fri Sep 11 06:25:41 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","14193","Should view task info","","Fri Sep 11 06:25:14 UTC 2026","passed","Fri Sep 11 06:25:29 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
