"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25439","Should view task info","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:48 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","25379","Should view task info","","Sun Jun 28 17:12:22 UTC 2026","passed","Sun Jun 28 17:12:47 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","19077","Should create task","","Sun Jun 28 17:12:22 UTC 2026","passed","Sun Jun 28 17:12:41 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","29019","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:52 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","25294","Should edit task","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:48 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","17999","Should edit task","","Sun Jun 28 17:12:22 UTC 2026","passed","Sun Jun 28 17:12:40 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","30457","Should delete task","","Sun Jun 28 17:12:22 UTC 2026","passed","Sun Jun 28 17:12:52 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","12086","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:35 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","18554","Should create task","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:41 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","26134","Should delete task","","Sun Jun 28 17:12:23 UTC 2026","passed","Sun Jun 28 17:12:49 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
