"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23652","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:38:51 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","23831","Should create task","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:38:51 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","36890","Should create task","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:39:04 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","24589","Should delete task","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:38:52 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","34424","Should edit task","","Thu Sep 17 20:38:26 UTC 2026","passed","Thu Sep 17 20:39:01 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","14719","Should view task info","","Thu Sep 17 20:38:26 UTC 2026","passed","Thu Sep 17 20:38:41 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","15552","Should delete task","","Thu Sep 17 20:38:26 UTC 2026","passed","Thu Sep 17 20:38:42 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","14102","Should view task info","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:38:41 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","35751","Should edit task","","Thu Sep 17 20:38:27 UTC 2026","passed","Thu Sep 17 20:39:03 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","33820","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Thu Sep 17 20:38:26 UTC 2026","passed","Thu Sep 17 20:39:00 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
