"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29353","Should edit task","","Mon Jun 29 08:25:09 UTC 2026","passed","Mon Jun 29 08:25:38 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","15180","Should view task info","","Mon Jun 29 08:25:09 UTC 2026","passed","Mon Jun 29 08:25:24 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","28744","Should create task","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:38 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","33110","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:43 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","13841","Should view task info","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:23 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","28815","Should edit task","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:38 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","29968","Should create task","","Mon Jun 29 08:25:09 UTC 2026","passed","Mon Jun 29 08:25:39 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","14339","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:24 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","14535","Should delete task","","Mon Jun 29 08:25:10 UTC 2026","passed","Mon Jun 29 08:25:24 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","34624","Should delete task","","Mon Jun 29 08:25:09 UTC 2026","passed","Mon Jun 29 08:25:44 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
