"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34299","Should view task info","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:42 UTC 2026","","test.mobile.taskInfo.TaskInfoTest","test.mobile.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","34247","Should edit task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:41 UTC 2026","","test.mobile.editTask.EditTaskTest","test.mobile.editTask.EditTaskTest","shouldEditTask"
"","34517","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:42 UTC 2026","","test.mobile.translation.LanguageSupportTest","test.mobile.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
"","34839","Should delete task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:42 UTC 2026","","test.desktop.deleteTask.DeleteTaskTest","test.desktop.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","16322","Should delete task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:24 UTC 2026","","test.mobile.deleteTask.DeleteTaskTest","test.mobile.deleteTask.DeleteTaskTest","shouldDeleteTask"
"","26056","Should edit task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:33 UTC 2026","","test.desktop.editTask.EditTaskTest","test.desktop.editTask.EditTaskTest","shouldEditTask"
"","40015","Should create task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:47 UTC 2026","","test.desktop.createTask.CreateTaskTest","test.desktop.createTask.CreateTaskTest","shouldCreateTask"
"","24588","Should create task","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:32 UTC 2026","","test.mobile.createTask.CreateTaskTest","test.mobile.createTask.CreateTaskTest","shouldCreateTask"
"","16099","Should view task info","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:23 UTC 2026","","test.desktop.taskInfo.TaskInfoTest","test.desktop.taskInfo.TaskInfoTest","shouldViewTaskInfo"
"","26119","Should switch all UI text and status/priority tag values to Spanish when ES is selected","","Tue Jul 07 22:17:07 UTC 2026","passed","Tue Jul 07 22:17:33 UTC 2026","","test.desktop.translation.LanguageSupportTest","test.desktop.translation.LanguageSupportTest","shouldSwitchUIToSpanishWhenESSelected"
